CUSTOMER_ID,READING_DATETIME,CALENDAR_KEY,GENERAL_SUPPLY_KWH,Day_Month,DayOfWeek,Weekday_or_Weekend,Time interval - 30mins,Time interval -1hr,Seasons,Holiday
10006414,22-11-2012 05:30,275143,0.134,22,4,0,11,5,1,0
10006414,22-11-2012 06:00,275146,0.147,22,4,0,12,6,1,0
10006414,22-11-2012 06:30,275149,0.312,22,4,0,13,6,1,0
10006414,22-11-2012 07:00,275152,0.18,22,4,0,14,7,1,0
10006414,22-11-2012 07:30,275155,0.238,22,4,0,15,7,1,0
10006414,22-11-2012 08:00,275158,0.179,22,4,0,16,8,1,0
10006414,22-11-2012 08:30,275161,0.183,22,4,0,17,8,1,0
10006414,22-11-2012 09:00,275164,0.095,22,4,0,18,9,1,0
10006414,22-11-2012 09:30,275167,0.13,22,4,0,19,9,1,0
10006414,22-11-2012 10:00,275170,0.125,22,4,0,20,10,1,0
10006414,22-11-2012 10:30,275173,0.065,22,4,0,21,10,1,0
10006414,22-11-2012 11:00,275176,0.049,22,4,0,22,11,1,0
10006414,22-11-2012 11:30,275179,0.05,22,4,0,23,11,1,0
10006414,22-11-2012 12:00,275182,0.049,22,4,0,24,12,1,0
10006414,22-11-2012 12:30,275185,0.05,22,4,0,25,12,1,0
10006414,22-11-2012 13:00,275188,0.059,22,4,0,26,13,1,0
10006414,22-11-2012 13:30,275191,0.202,22,4,0,27,13,1,0
10006414,22-11-2012 14:00,275194,0.21,22,4,0,28,14,1,0
10006414,22-11-2012 14:30,275197,0.135,22,4,0,29,14,1,0
10006414,22-11-2012 15:00,275200,0.088,22,4,0,30,15,1,0
10006414,22-11-2012 15:30,275203,0.196,22,4,0,31,15,1,0
10006414,22-11-2012 16:00,275206,0.227,22,4,0,32,16,1,0
10006414,22-11-2012 16:30,275209,0.584,22,4,0,33,16,1,0
10006414,22-11-2012 17:00,275212,0.239,22,4,0,34,17,1,0
10006414,22-11-2012 17:30,275215,0.244,22,4,0,35,17,1,0
10006414,22-11-2012 18:00,275218,0.299,22,4,0,36,18,1,0
10006414,22-11-2012 18:30,275221,0.308,22,4,0,37,18,1,0
10006414,22-11-2012 19:00,275224,0.248,22,4,0,38,19,1,0
10006414,22-11-2012 19:30,275227,0.323,22,4,0,39,19,1,0
10006414,22-11-2012 20:00,275230,0.21,22,4,0,40,20,1,0
10006414,22-11-2012 20:30,275233,0.235,22,4,0,41,20,1,0
10006414,22-11-2012 21:00,275236,0.325,22,4,0,42,21,1,0
10006414,22-11-2012 21:30,275239,0.321,22,4,0,43,21,1,0
10006414,22-11-2012 22:00,275242,0.314,22,4,0,44,22,1,0
10006414,22-11-2012 22:30,275245,0.291,22,4,0,45,22,1,0
10006414,22-11-2012 23:00,275248,0.178,22,4,0,46,23,1,0
10006414,22-11-2012 23:30,275251,0.051,22,4,0,47,23,1,0
10006414,23-11-2012 00:00,275254,0.054,23,5,0,0,0,1,0
10006414,23-11-2012 00:30,275257,0.054,23,5,0,1,0,1,0
10006414,23-11-2012 01:00,275260,0.055,23,5,0,2,1,1,0
10006414,23-11-2012 01:30,275263,0.051,23,5,0,3,1,1,0
10006414,23-11-2012 02:00,275266,0.051,23,5,0,4,2,1,0
10006414,23-11-2012 02:30,275269,0.051,23,5,0,5,2,1,0
10006414,23-11-2012 03:00,275272,0.051,23,5,0,6,3,1,0
10006414,23-11-2012 03:30,275275,0.051,23,5,0,7,3,1,0
10006414,23-11-2012 04:00,275278,0.051,23,5,0,8,4,1,0
10006414,23-11-2012 04:30,275281,0.051,23,5,0,9,4,1,0
10006414,23-11-2012 05:00,275284,0.052,23,5,0,10,5,1,0
10006414,23-11-2012 05:30,275287,0.052,23,5,0,11,5,1,0
10006414,23-11-2012 06:00,275290,0.052,23,5,0,12,6,1,0
10006414,23-11-2012 06:30,275293,0.374,23,5,0,13,6,1,0
10006414,23-11-2012 07:00,275296,0.238,23,5,0,14,7,1,0
10006414,23-11-2012 07:30,275299,0.213,23,5,0,15,7,1,0
10006414,23-11-2012 08:00,275302,0.163,23,5,0,16,8,1,0
10006414,23-11-2012 08:30,275305,0.154,23,5,0,17,8,1,0
10006414,23-11-2012 09:00,275308,0.077,23,5,0,18,9,1,0
10006414,23-11-2012 09:30,275824,0.105,23,5,0,19,9,1,0
10006414,23-11-2012 10:00,275827,0.047,23,5,0,20,10,1,0
10006414,23-11-2012 10:30,275830,0.048,23,5,0,21,10,1,0
10006414,23-11-2012 11:00,275833,0.047,23,5,0,22,11,1,0
10006414,23-11-2012 11:30,275836,0.048,23,5,0,23,11,1,0
10006414,23-11-2012 12:00,275839,0.047,23,5,0,24,12,1,0
10006414,23-11-2012 12:30,275842,0.047,23,5,0,25,12,1,0
10006414,23-11-2012 13:00,275845,0.047,23,5,0,26,13,1,0
10006414,23-11-2012 13:30,275848,0.052,23,5,0,27,13,1,0
10006414,23-11-2012 14:00,275851,0.082,23,5,0,28,14,1,0
10006414,23-11-2012 14:30,275854,0.075,23,5,0,29,14,1,0
10006414,23-11-2012 15:00,275857,0.048,23,5,0,30,15,1,0
10006414,23-11-2012 15:30,275860,0.067,23,5,0,31,15,1,0
10006414,23-11-2012 16:00,275863,0.229,23,5,0,32,16,1,0
10006414,23-11-2012 16:30,275866,0.195,23,5,0,33,16,1,0
10006414,23-11-2012 17:00,275869,0.172,23,5,0,34,17,1,0
10006414,23-11-2012 17:30,275872,0.152,23,5,0,35,17,1,0
10006414,23-11-2012 18:00,275875,0.171,23,5,0,36,18,1,0
10006414,23-11-2012 18:30,275878,0.157,23,5,0,37,18,1,0
10006414,23-11-2012 19:00,275881,0.21,23,5,0,38,19,1,0
10006414,23-11-2012 19:30,275884,0.241,23,5,0,39,19,1,0
10006414,23-11-2012 20:00,275887,0.534,23,5,0,40,20,1,0
10006414,23-11-2012 20:30,275890,0.288,23,5,0,41,20,1,0
10006414,23-11-2012 21:00,275893,0.336,23,5,0,42,21,1,0
10006414,23-11-2012 21:30,275896,0.245,23,5,0,43,21,1,0
10006414,23-11-2012 22:00,275899,0.311,23,5,0,44,22,1,0
10006414,23-11-2012 22:30,275902,0.304,23,5,0,45,22,1,0
10006414,23-11-2012 23:00,275905,0.228,23,5,0,46,23,1,0
10006414,23-11-2012 23:30,275908,0.292,23,5,0,47,23,1,0
10006414,24-11-2012 00:00,275911,0.252,24,6,1,0,0,1,1
10006414,24-11-2012 00:30,275914,0.22,24,6,1,1,0,1,1
10006414,24-11-2012 01:00,275917,0.219,24,6,1,2,1,1,1
10006414,24-11-2012 01:30,275920,0.23,24,6,1,3,1,1,1
10006414,24-11-2012 02:00,275923,0.239,24,6,1,4,2,1,1
10006414,24-11-2012 02:30,275926,0.188,24,6,1,5,2,1,1
10006414,24-11-2012 03:00,275929,0.054,24,6,1,6,3,1,1
10006414,24-11-2012 03:30,275932,0.054,24,6,1,7,3,1,1
10006414,24-11-2012 04:00,275935,0.053,24,6,1,8,4,1,1
10006414,24-11-2012 04:30,275938,0.052,24,6,1,9,4,1,1
10006414,24-11-2012 05:00,275941,0.052,24,6,1,10,5,1,1
10006414,24-11-2012 05:30,275944,0.053,24,6,1,11,5,1,1
10006414,24-11-2012 06:00,275947,0.053,24,6,1,12,6,1,1
10006414,24-11-2012 06:30,275950,0.085,24,6,1,13,6,1,1
10006414,24-11-2012 07:00,275953,0.138,24,6,1,14,7,1,1
10006414,24-11-2012 07:30,275956,0.234,24,6,1,15,7,1,1
10006414,24-11-2012 08:00,275959,0.214,24,6,1,16,8,1,1
10006414,24-11-2012 08:30,275962,0.238,24,6,1,17,8,1,1
10006414,24-11-2012 09:00,275965,0.213,24,6,1,18,9,1,1
10006414,24-11-2012 09:30,275968,0.193,24,6,1,19,9,1,1
10006414,24-11-2012 10:00,275971,0.124,24,6,1,20,10,1,1
10006414,24-11-2012 10:30,275974,0.17,24,6,1,21,10,1,1
10006414,24-11-2012 11:00,275977,0.131,24,6,1,22,11,1,1
10006414,24-11-2012 11:30,275980,0.077,24,6,1,23,11,1,1
10006414,24-11-2012 12:00,275983,0.189,24,6,1,24,12,1,1
10006414,24-11-2012 12:30,275986,0.187,24,6,1,25,12,1,1
10006414,24-11-2012 13:00,275989,0.174,24,6,1,26,13,1,1
10006414,24-11-2012 13:30,275992,0.081,24,6,1,27,13,1,1
10006414,24-11-2012 14:00,276508,0.076,24,6,1,28,14,1,1
10006414,24-11-2012 14:30,276511,0.073,24,6,1,29,14,1,1
10006414,24-11-2012 15:00,276514,0.071,24,6,1,30,15,1,1
10006414,24-11-2012 15:30,276517,0.07,24,6,1,31,15,1,1
10006414,24-11-2012 16:00,276520,0.099,24,6,1,32,16,1,1
10006414,24-11-2012 16:30,276523,0.415,24,6,1,33,16,1,1
10006414,24-11-2012 17:00,276526,0.25,24,6,1,34,17,1,1
10006414,24-11-2012 17:30,276529,0.32,24,6,1,35,17,1,1
10006414,24-11-2012 18:00,276532,0.398,24,6,1,36,18,1,1
10006414,24-11-2012 18:30,276535,0.22,24,6,1,37,18,1,1
10006414,24-11-2012 19:00,276538,0.203,24,6,1,38,19,1,1
10006414,24-11-2012 19:30,276541,0.196,24,6,1,39,19,1,1
10006414,24-11-2012 20:00,276544,0.236,24,6,1,40,20,1,1
10006414,24-11-2012 20:30,276547,0.245,24,6,1,41,20,1,1
10006414,24-11-2012 21:00,276550,0.243,24,6,1,42,21,1,1
10006414,24-11-2012 21:30,276553,0.248,24,6,1,43,21,1,1
10006414,24-11-2012 22:00,276556,0.207,24,6,1,44,22,1,1
10006414,24-11-2012 22:30,276559,0.232,24,6,1,45,22,1,1
10006414,24-11-2012 23:00,276562,0.295,24,6,1,46,23,1,1
10006414,24-11-2012 23:30,276565,0.282,24,6,1,47,23,1,1
10006414,25-11-2012 00:00,276568,0.302,25,7,1,0,0,1,1
10006414,25-11-2012 00:30,276571,0.361,25,7,1,1,0,1,1
10006414,25-11-2012 01:00,276574,0.348,25,7,1,2,1,1,1
10006414,25-11-2012 01:30,276577,0.204,25,7,1,3,1,1,1
10006414,25-11-2012 02:00,276580,0.066,25,7,1,4,2,1,1
10006414,25-11-2012 02:30,276583,0.059,25,7,1,5,2,1,1
10006414,25-11-2012 03:00,276586,0.052,25,7,1,6,3,1,1
10006414,25-11-2012 03:30,276589,0.052,25,7,1,7,3,1,1
10006414,25-11-2012 04:00,276592,0.054,25,7,1,8,4,1,1
10006414,25-11-2012 04:30,276595,0.056,25,7,1,9,4,1,1
10006414,25-11-2012 05:00,276598,0.055,25,7,1,10,5,1,1
10006414,25-11-2012 05:30,276601,0.054,25,7,1,11,5,1,1
10006414,25-11-2012 06:00,276604,0.057,25,7,1,12,6,1,1
10006414,25-11-2012 06:30,276607,0.16,25,7,1,13,6,1,1
10006414,25-11-2012 07:00,276610,0.21,25,7,1,14,7,1,1
10006414,25-11-2012 07:30,276613,0.312,25,7,1,15,7,1,1
10006414,25-11-2012 08:00,276616,0.22,25,7,1,16,8,1,1
10006414,25-11-2012 08:30,276619,0.191,25,7,1,17,8,1,1
10006414,25-11-2012 09:00,276622,0.065,25,7,1,18,9,1,1
10006414,25-11-2012 09:30,276625,0.058,25,7,1,19,9,1,1
10006414,25-11-2012 10:00,276628,0.057,25,7,1,20,10,1,1
10006414,25-11-2012 10:30,276631,0.057,25,7,1,21,10,1,1
10006414,25-11-2012 11:00,276634,0.057,25,7,1,22,11,1,1
10006414,25-11-2012 11:30,276637,0.057,25,7,1,23,11,1,1
10006414,25-11-2012 12:00,276640,0.058,25,7,1,24,12,1,1
10006414,25-11-2012 12:30,276643,0.058,25,7,1,25,12,1,1
10006414,25-11-2012 13:00,276646,0.06,25,7,1,26,13,1,1
10006414,25-11-2012 13:30,276649,0.061,25,7,1,27,13,1,1
10006414,25-11-2012 14:00,276652,0.127,25,7,1,28,14,1,1
10006414,25-11-2012 14:30,276655,0.086,25,7,1,29,14,1,1
10006414,25-11-2012 15:00,276658,0.081,25,7,1,30,15,1,1
10006414,25-11-2012 15:30,276661,0.073,25,7,1,31,15,1,1
10006414,25-11-2012 16:00,276664,0.095,25,7,1,32,16,1,1
10006414,25-11-2012 16:30,276667,0.189,25,7,1,33,16,1,1
10006414,25-11-2012 17:00,276670,0.262,25,7,1,34,17,1,1
10006414,25-11-2012 17:30,276673,0.311,25,7,1,35,17,1,1
10006414,25-11-2012 18:00,276676,0.236,25,7,1,36,18,1,1
10006414,25-11-2012 18:30,277192,0.178,25,7,1,37,18,1,1
10006414,25-11-2012 19:00,277195,0.162,25,7,1,38,19,1,1
10006414,25-11-2012 19:30,277198,0.156,25,7,1,39,19,1,1
10006414,25-11-2012 20:00,277201,0.232,25,7,1,40,20,1,1
10006414,25-11-2012 20:30,277204,0.279,25,7,1,41,20,1,1
10006414,25-11-2012 21:00,277207,0.296,25,7,1,42,21,1,1
10006414,25-11-2012 21:30,277210,0.301,25,7,1,43,21,1,1
10006414,25-11-2012 22:00,277213,0.29,25,7,1,44,22,1,1
10006414,25-11-2012 22:30,277216,0.253,25,7,1,45,22,1,1
10006414,25-11-2012 23:00,277219,0.238,25,7,1,46,23,1,1
10006414,25-11-2012 23:30,277222,0.229,25,7,1,47,23,1,1
10006414,26-11-2012 00:00,277225,0.239,26,1,0,0,0,1,0
10006414,26-11-2012 00:30,277228,0.23,26,1,0,1,0,1,0
10006414,26-11-2012 01:00,277231,0.24,26,1,0,2,1,1,0
10006414,26-11-2012 01:30,277234,0.237,26,1,0,3,1,1,0
10006414,26-11-2012 02:00,277237,0.271,26,1,0,4,2,1,0
10006414,26-11-2012 02:30,277240,0.099,26,1,0,5,2,1,0
10006414,26-11-2012 03:00,277243,0.059,26,1,0,6,3,1,0
10006414,26-11-2012 03:30,277246,0.062,26,1,0,7,3,1,0
10006414,26-11-2012 04:00,277249,0.058,26,1,0,8,4,1,0
10006414,26-11-2012 04:30,277252,0.055,26,1,0,9,4,1,0
10006414,26-11-2012 05:00,277255,0.054,26,1,0,10,5,1,0
10006414,26-11-2012 05:30,277258,0.054,26,1,0,11,5,1,0
10006414,26-11-2012 06:00,277261,0.089,26,1,0,12,6,1,0
10006414,26-11-2012 06:30,277264,0.243,26,1,0,13,6,1,0
10006414,26-11-2012 07:00,277267,0.167,26,1,0,14,7,1,0
10006414,26-11-2012 07:30,277270,0.121,26,1,0,15,7,1,0
10006414,26-11-2012 08:00,277273,0.226,26,1,0,16,8,1,0
10006414,26-11-2012 08:30,277276,0.196,26,1,0,17,8,1,0
10006414,26-11-2012 09:00,277279,0.137,26,1,0,18,9,1,0
10006414,26-11-2012 09:30,277282,0.093,26,1,0,19,9,1,0
10006414,26-11-2012 10:00,277285,0.069,26,1,0,20,10,1,0
10006414,26-11-2012 10:30,277288,0.056,26,1,0,21,10,1,0
10006414,26-11-2012 11:00,277291,0.058,26,1,0,22,11,1,0
10006414,26-11-2012 11:30,277294,0.058,26,1,0,23,11,1,0
10006414,26-11-2012 12:00,277297,0.063,26,1,0,24,12,1,0
10006414,26-11-2012 12:30,277300,0.109,26,1,0,25,12,1,0
10006414,26-11-2012 13:00,277303,0.141,26,1,0,26,13,1,0
10006414,26-11-2012 13:30,277306,0.19,26,1,0,27,13,1,0
10006414,26-11-2012 14:00,277309,0.185,26,1,0,28,14,1,0
10006414,26-11-2012 14:30,277312,0.135,26,1,0,29,14,1,0
10006414,26-11-2012 15:00,277315,0.076,26,1,0,30,15,1,0
10006414,26-11-2012 15:30,277318,0.061,26,1,0,31,15,1,0
10006414,26-11-2012 16:00,277321,0.06,26,1,0,32,16,1,0
10006414,26-11-2012 16:30,277324,0.056,26,1,0,33,16,1,0
10006414,26-11-2012 17:00,277327,0.075,26,1,0,34,17,1,0
10006414,26-11-2012 17:30,277330,0.095,26,1,0,35,17,1,0
10006414,26-11-2012 18:00,277333,0.12,26,1,0,36,18,1,0
10006414,26-11-2012 18:30,277336,0.161,26,1,0,37,18,1,0
10006414,26-11-2012 19:00,277339,0.243,26,1,0,38,19,1,0
10006414,26-11-2012 19:30,277342,0.308,26,1,0,39,19,1,0
10006414,26-11-2012 20:00,277345,0.157,26,1,0,40,20,1,0
10006414,26-11-2012 20:30,277348,0.233,26,1,0,41,20,1,0
10006414,26-11-2012 21:00,277351,0.287,26,1,0,42,21,1,0
10006414,26-11-2012 21:30,277354,0.288,26,1,0,43,21,1,0
10006414,26-11-2012 22:00,277357,0.227,26,1,0,44,22,1,0
10006414,26-11-2012 22:30,277360,0.355,26,1,0,45,22,1,0
10006414,26-11-2012 23:00,277876,0.313,26,1,0,46,23,1,0
10006414,26-11-2012 23:30,277879,0.192,26,1,0,47,23,1,0
10006414,27-11-2012 00:00,277882,0.18,27,2,0,0,0,1,0
10006414,27-11-2012 00:30,277885,0.224,27,2,0,1,0,1,0
10006414,27-11-2012 01:00,277888,0.196,27,2,0,2,1,1,0
10006414,27-11-2012 01:30,277891,0.182,27,2,0,3,1,1,0
10006414,27-11-2012 02:00,277894,0.102,27,2,0,4,2,1,0
10006414,27-11-2012 02:30,277897,0.061,27,2,0,5,2,1,0
10006414,27-11-2012 03:00,277900,0.063,27,2,0,6,3,1,0
10006414,27-11-2012 03:30,277903,0.063,27,2,0,7,3,1,0
10006414,27-11-2012 04:00,277906,0.062,27,2,0,8,4,1,0
10006414,27-11-2012 04:30,277909,0.061,27,2,0,9,4,1,0
10006414,27-11-2012 05:00,277912,0.06,27,2,0,10,5,1,0
10006414,27-11-2012 05:30,277915,0.066,27,2,0,11,5,1,0
10006414,27-11-2012 06:00,277918,0.061,27,2,0,12,6,1,0
10006414,27-11-2012 06:30,277921,0.061,27,2,0,13,6,1,0
10006414,27-11-2012 07:00,277924,0.119,27,2,0,14,7,1,0
10006414,27-11-2012 07:30,277927,0.129,27,2,0,15,7,1,0
10006414,27-11-2012 08:00,277930,0.136,27,2,0,16,8,1,0
10006414,27-11-2012 08:30,277933,0.198,27,2,0,17,8,1,0
10006414,27-11-2012 09:00,277936,0.08,27,2,0,18,9,1,0
10006414,27-11-2012 09:30,277939,0.05,27,2,0,19,9,1,0
10006414,27-11-2012 10:00,277942,0.048,27,2,0,20,10,1,0
10006414,27-11-2012 10:30,277945,0.049,27,2,0,21,10,1,0
10006414,27-11-2012 11:00,277948,0.05,27,2,0,22,11,1,0
10006414,27-11-2012 11:30,277951,0.123,27,2,0,23,11,1,0
10006414,27-11-2012 12:00,277954,0.236,27,2,0,24,12,1,0
10006414,27-11-2012 12:30,277957,0.096,27,2,0,25,12,1,0
10006414,27-11-2012 13:00,277960,0.103,27,2,0,26,13,1,0
10006414,27-11-2012 13:30,277963,0.083,27,2,0,27,13,1,0
10006414,27-11-2012 14:00,277966,0.091,27,2,0,28,14,1,0
10006414,27-11-2012 14:30,277969,0.091,27,2,0,29,14,1,0
10006414,27-11-2012 15:00,277972,0.088,27,2,0,30,15,1,0
10006414,27-11-2012 15:30,277975,0.088,27,2,0,31,15,1,0
10006414,27-11-2012 16:00,277978,0.076,27,2,0,32,16,1,0
10006414,27-11-2012 16:30,277981,0.049,27,2,0,33,16,1,0
10006414,27-11-2012 17:00,277984,0.049,27,2,0,34,17,1,0
10006414,27-11-2012 17:30,277987,0.052,27,2,0,35,17,1,0
10006414,27-11-2012 18:00,277990,0.16,27,2,0,36,18,1,0
10006414,27-11-2012 18:30,277993,0.29,27,2,0,37,18,1,0
10006414,27-11-2012 19:00,277996,0.283,27,2,0,38,19,1,0
10006414,27-11-2012 19:30,277999,0.213,27,2,0,39,19,1,0
10006414,27-11-2012 20:00,278002,0.254,27,2,0,40,20,1,0
10006414,27-11-2012 20:30,278005,0.32,27,2,0,41,20,1,0
10006414,27-11-2012 21:00,278008,0.285,27,2,0,42,21,1,0
10006414,27-11-2012 21:30,278011,0.252,27,2,0,43,21,1,0
10006414,27-11-2012 22:00,278014,0.245,27,2,0,44,22,1,0
10006414,27-11-2012 22:30,278017,0.275,27,2,0,45,22,1,0
10006414,27-11-2012 23:00,278020,0.325,27,2,0,46,23,1,0
10006414,27-11-2012 23:30,278023,0.264,27,2,0,47,23,1,0
10006414,28-11-2012 00:00,278026,0.278,28,3,0,0,0,1,0
10006414,28-11-2012 00:30,278029,0.266,28,3,0,1,0,1,0
10006414,28-11-2012 01:00,278032,0.27,28,3,0,2,1,1,0
10006414,28-11-2012 01:30,278035,0.244,28,3,0,3,1,1,0
10006414,28-11-2012 02:00,278038,0.247,28,3,0,4,2,1,0
10006414,28-11-2012 02:30,278041,0.158,28,3,0,5,2,1,0
10006414,28-11-2012 03:00,278044,0.053,28,3,0,6,3,1,0
10006414,28-11-2012 03:30,278560,0.05,28,3,0,7,3,1,0
10006414,28-11-2012 04:00,278563,0.053,28,3,0,8,4,1,0
10006414,28-11-2012 04:30,278566,0.058,28,3,0,9,4,1,0
10006414,28-11-2012 05:00,278569,0.049,28,3,0,10,5,1,0
10006414,28-11-2012 05:30,278572,0.05,28,3,0,11,5,1,0
10006414,28-11-2012 06:00,278575,0.055,28,3,0,12,6,1,0
10006414,28-11-2012 06:30,278578,0.083,28,3,0,13,6,1,0
10006414,28-11-2012 07:00,278581,0.128,28,3,0,14,7,1,0
10006414,28-11-2012 07:30,278584,0.188,28,3,0,15,7,1,0
10006414,28-11-2012 08:00,278587,0.267,28,3,0,16,8,1,0
10006414,28-11-2012 08:30,278590,0.202,28,3,0,17,8,1,0
10006414,28-11-2012 09:00,278593,0.198,28,3,0,18,9,1,0
10006414,28-11-2012 09:30,278596,0.174,28,3,0,19,9,1,0
10006414,28-11-2012 10:00,278599,0.33,28,3,0,20,10,1,0
10006414,28-11-2012 10:30,278602,0.397,28,3,0,21,10,1,0
10006414,28-11-2012 11:00,278605,0.15,28,3,0,22,11,1,0
10006414,28-11-2012 11:30,278608,0.104,28,3,0,23,11,1,0
10006414,28-11-2012 12:00,278611,0.13,28,3,0,24,12,1,0
10006414,28-11-2012 12:30,278614,0.086,28,3,0,25,12,1,0
10006414,28-11-2012 13:00,278617,0.08,28,3,0,26,13,1,0
10006414,28-11-2012 13:30,278620,0.068,28,3,0,27,13,1,0
10006414,28-11-2012 14:00,278623,0.088,28,3,0,28,14,1,0
10006414,28-11-2012 14:30,278626,0.115,28,3,0,29,14,1,0
10006414,28-11-2012 15:00,278629,0.347,28,3,0,30,15,1,0
10006414,28-11-2012 15:30,278632,0.101,28,3,0,31,15,1,0
10006414,28-11-2012 16:00,278635,0.564,28,3,0,32,16,1,0
10006414,28-11-2012 16:30,278638,0.799,28,3,0,33,16,1,0
10006414,28-11-2012 17:00,278641,0.733,28,3,0,34,17,1,0
10006414,28-11-2012 17:30,278644,0.811,28,3,0,35,17,1,0
10006414,28-11-2012 18:00,278647,0.49,28,3,0,36,18,1,0
10006414,28-11-2012 18:30,278650,0.324,28,3,0,37,18,1,0
10006414,28-11-2012 19:00,278653,0.262,28,3,0,38,19,1,0
10006414,28-11-2012 19:30,278656,0.201,28,3,0,39,19,1,0
10006414,28-11-2012 20:00,278659,0.165,28,3,0,40,20,1,0
10006414,28-11-2012 20:30,278662,0.269,28,3,0,41,20,1,0
10006414,28-11-2012 21:00,278665,0.307,28,3,0,42,21,1,0
10006414,28-11-2012 21:30,278668,0.285,28,3,0,43,21,1,0
10006414,28-11-2012 22:00,278671,0.3,28,3,0,44,22,1,0
10006414,28-11-2012 22:30,278674,0.316,28,3,0,45,22,1,0
10006414,28-11-2012 23:00,278677,0.297,28,3,0,46,23,1,0
10006414,28-11-2012 23:30,278680,0.272,28,3,0,47,23,1,0
10006414,29-11-2012 00:00,278683,0.275,29,4,0,0,0,1,0
10006414,29-11-2012 00:30,278686,0.252,29,4,0,1,0,1,0
10006414,29-11-2012 01:00,278689,0.253,29,4,0,2,1,1,0
10006414,29-11-2012 01:30,278692,0.214,29,4,0,3,1,1,0
10006414,29-11-2012 02:00,278695,0.098,29,4,0,4,2,1,0
10006414,29-11-2012 02:30,278698,0.055,29,4,0,5,2,1,0
10006414,29-11-2012 03:00,278701,0.054,29,4,0,6,3,1,0
10006414,29-11-2012 03:30,278704,0.053,29,4,0,7,3,1,0
10006414,29-11-2012 04:00,278707,0.053,29,4,0,8,4,1,0
10006414,29-11-2012 04:30,278710,0.058,29,4,0,9,4,1,0
10006414,29-11-2012 05:00,278713,0.057,29,4,0,10,5,1,0
10006414,29-11-2012 05:30,278716,0.053,29,4,0,11,5,1,0
10006414,29-11-2012 06:00,278719,0.088,29,4,0,12,6,1,0
10006414,29-11-2012 06:30,278722,0.311,29,4,0,13,6,1,0
10006414,29-11-2012 07:00,278725,0.178,29,4,0,14,7,1,0
10006414,29-11-2012 07:30,278728,0.141,29,4,0,15,7,1,0
10006414,29-11-2012 08:00,267787,0.056,29,4,0,16,8,1,0
10006414,29-11-2012 08:30,267790,0.059,29,4,0,17,8,1,0
10006414,29-11-2012 09:00,267793,0.098,29,4,0,18,9,1,0
10006414,29-11-2012 09:30,267796,0.111,29,4,0,19,9,1,0
10006414,29-11-2012 10:00,267799,0.08,29,4,0,20,10,1,0
10006414,29-11-2012 10:30,267802,0.056,29,4,0,21,10,1,0
10006414,29-11-2012 11:00,267805,0.055,29,4,0,22,11,1,0
10006414,29-11-2012 11:30,267808,0.054,29,4,0,23,11,1,0
10006414,29-11-2012 12:00,267811,0.054,29,4,0,24,12,1,0
10006414,29-11-2012 12:30,267814,0.072,29,4,0,25,12,1,0
10006414,29-11-2012 13:00,267817,0.147,29,4,0,26,13,1,0
10006414,29-11-2012 13:30,267820,0.117,29,4,0,27,13,1,0
10006414,29-11-2012 14:00,267823,0.084,29,4,0,28,14,1,0
10006414,29-11-2012 14:30,267826,0.098,29,4,0,29,14,1,0
10006414,29-11-2012 15:00,267829,0.095,29,4,0,30,15,1,0
10006414,29-11-2012 15:30,267832,0.084,29,4,0,31,15,1,0
10006414,29-11-2012 16:00,267835,0.059,29,4,0,32,16,1,0
10006414,29-11-2012 16:30,267838,0.211,29,4,0,33,16,1,0
10006414,29-11-2012 17:00,267841,0.515,29,4,0,34,17,1,0
10006414,29-11-2012 17:30,267844,0.221,29,4,0,35,17,1,0
10006414,29-11-2012 18:00,267847,0.28,29,4,0,36,18,1,0
10006414,29-11-2012 18:30,267850,0.292,29,4,0,37,18,1,0
10006414,29-11-2012 19:00,267853,0.253,29,4,0,38,19,1,0
10006414,29-11-2012 19:30,267856,0.17,29,4,0,39,19,1,0
10006414,29-11-2012 20:00,267859,0.298,29,4,0,40,20,1,0
10006414,29-11-2012 20:30,267862,0.437,29,4,0,41,20,1,0
10006414,29-11-2012 21:00,267865,0.282,29,4,0,42,21,1,0
10006414,29-11-2012 21:30,267868,0.288,29,4,0,43,21,1,0
10006414,29-11-2012 22:00,267871,0.256,29,4,0,44,22,1,0
10006414,29-11-2012 22:30,267874,0.23,29,4,0,45,22,1,0
10006414,29-11-2012 23:00,267877,0.289,29,4,0,46,23,1,0
10006414,29-11-2012 23:30,267880,0.294,29,4,0,47,23,1,0
10006414,30-11-2012 00:00,267883,0.29,30,5,0,0,0,1,0
10006414,30-11-2012 00:30,267886,0.327,30,5,0,1,0,1,0
10006414,30-11-2012 01:00,267889,0.323,30,5,0,2,1,1,0
10006414,30-11-2012 01:30,267892,0.323,30,5,0,3,1,1,0
10006414,30-11-2012 02:00,267895,0.17,30,5,0,4,2,1,0
10006414,30-11-2012 02:30,267898,0.058,30,5,0,5,2,1,0
10006414,30-11-2012 03:00,267901,0.057,30,5,0,6,3,1,0
10006414,30-11-2012 03:30,267904,0.058,30,5,0,7,3,1,0
10006414,30-11-2012 04:00,267907,0.059,30,5,0,8,4,1,0
10006414,30-11-2012 04:30,267910,0.056,30,5,0,9,4,1,0
10006414,30-11-2012 05:00,267913,0.053,30,5,0,10,5,1,0
10006414,30-11-2012 05:30,267916,0.053,30,5,0,11,5,1,0
10006414,30-11-2012 06:00,267919,0.181,30,5,0,12,6,1,0
